student_id,school_id,school_name,state,municipality,year,grade_level,age,gender,socio_economic_class,parent_education,family_income_R$,previous_repeat,attendance_rate,avg_score,special_needs,household_size,urban_rural,teacher_student_ratio,infrastructure_score,dropped_out,dropout_date
ST005676,S0193,Escola 193,AM,Manaus,2022,3º Ano EF,6,M,Média,Fundamental Incompleto,2369,1,0.916,83.0,0,3,Urbano,0.067,73.2,0,
ST005677,S0137,Escola 137,CE,Sobral,2021,2º Ano EF,7,F,Média,Superior,11988,0,0.762,67.1,0,4,Urbano,0.078,58.3,0,
ST005678,S0199,Escola 199,RS,Santa Maria,2024,4º Ano EF,8,F,Alta,Fundamental Incompleto,7900,0,0.921,65.2,0,3,Rural,0.059,70.9,0,
ST005679,S0113,Escola 113,SP,São Paulo,2023,4º Ano EF,7,M,Alta,Médio,13877,0,0.905,73.1,0,5,Urbano,0.053,70.9,0,
ST005680,S0132,Escola 132,CE,Juazeiro do Norte,2023,3º Ano EM,14,F,Média,Médio,2532,0,0.952,76.0,0,7,Urbano,0.084,71.0,1,2023-04-12
ST005681,S0178,Escola 178,CE,Juazeiro do Norte,2019,2º Ano EM,16,F,Alta,Médio,4741,0,0.973,86.1,0,6,Urbano,0.047,91.8,0,
ST005682,S0180,Escola 180,RS,Porto Alegre,2023,1º Ano EM,12,F,Baixa,Superior,4016,0,0.719,46.0,0,3,Urbano,0.072,100.0,1,2023-09-08
ST005683,S0118,Escola 118,RJ,Petrópolis,2022,7º Ano EF,13,F,Alta,Superior,13709,0,0.893,94.0,0,4,Rural,0.053,52.5,1,2022-06-12
ST005684,S0140,Escola 140,SP,São Paulo,2021,8º Ano EF,12,M,Média,Médio,1786,1,0.805,82.8,0,5,Rural,0.034,51.5,0,
ST005685,S0070,Escola 70,RS,Santa Maria,2024,5º Ano EF,7,F,Baixa,Fundamental Completo,2332,0,0.65,88.6,0,5,Urbano,0.073,60.3,0,
ST005686,S0045,Escola 45,SP,Campinas,2020,6º Ano EF,9,F,Baixa,Superior,2700,1,0.803,46.4,0,4,Urbano,0.022,47.8,1,2020-10-15
ST005687,S0078,Escola 78,PE,Olinda,2019,4º Ano EF,7,M,Baixa,Superior,3303,1,0.72,48.1,0,3,Urbano,0.08,65.5,1,2019-08-10
ST005688,S0041,Escola 41,BA,Vitória da Conquista,2018,2º Ano EM,15,M,Alta,Médio,8038,1,0.886,52.3,1,6,Urbano,0.067,81.1,0,
ST005689,S0018,Escola 18,PR,Londrina,2024,2º Ano EF,8,F,Baixa,Fundamental Incompleto,1947,0,0.751,27.7,1,3,Urbano,0.079,74.7,1,2024-09-24
ST005690,S0113,Escola 113,SP,São Paulo,2024,6º Ano EF,7,F,Baixa,Médio,10021,0,0.766,54.0,0,4,Urbano,0.053,70.9,0,
ST005691,S0007,Escola 7,MG,Uberlândia,2020,4º Ano EF,12,F,Baixa,Fundamental Completo,2779,0,0.87,60.6,0,4,Rural,0.044,93.7,0,
ST005692,S0193,Escola 193,AM,Manaus,2018,1º Ano EM,14,M,Média,Fundamental Completo,8750,0,0.878,81.6,1,5,Urbano,0.067,73.2,0,
ST005693,S0126,Escola 126,PR,Foz do Iguaçu,2018,7º Ano EF,11,F,Média,Fundamental Completo,3354,0,0.926,65.3,0,3,Urbano,0.034,100.0,0,
ST005694,S0193,Escola 193,AM,Manaus,2019,7º Ano EF,11,F,Baixa,Superior,971,0,0.653,53.4,0,7,Rural,0.067,73.2,0,
ST005695,S0022,Escola 22,PA,Santarém,2024,1º Ano EF,7,M,Média,Médio,2747,0,0.948,65.6,1,3,Rural,0.037,66.6,0,
ST005696,S0041,Escola 41,BA,Vitória da Conquista,2023,7º Ano EF,11,M,Média,Fundamental Incompleto,7557,0,0.921,66.1,0,2,Rural,0.067,81.1,0,
ST005697,S0048,Escola 48,AM,Itacoatiara,2020,1º Ano EF,6,F,Baixa,Fundamental Completo,1684,0,0.939,41.8,0,4,Rural,0.053,85.9,0,
ST005698,S0167,Escola 167,MG,Uberlândia,2020,6º Ano EF,11,M,Média,Médio,3672,0,0.982,70.0,0,4,Urbano,0.054,82.3,0,
ST005699,S0133,Escola 133,AM,Manaus,2021,3º Ano EM,17,F,Baixa,Fundamental Completo,1234,0,0.821,36.2,0,5,Rural,0.061,54.1,0,
ST005700,S0020,Escola 20,CE,Sobral,2021,5º Ano EF,11,M,Alta,Médio,8147,0,0.913,64.8,0,5,Urbano,0.084,48.8,0,
ST005701,S0002,Escola 2,MG,Belo Horizonte,2023,7º Ano EF,10,M,Média,Médio,11842,0,0.917,89.4,0,4,Urbano,0.082,67.9,0,
ST005702,S0144,Escola 144,RJ,Niterói,2019,6º Ano EF,9,F,Média,Superior,3164,1,0.887,35.7,0,4,Urbano,0.028,72.8,1,2019-10-11
ST005703,S0145,Escola 145,SP,Santos,2018,1º Ano EM,15,M,Média,Fundamental Incompleto,7835,1,0.885,90.4,0,6,Urbano,0.084,73.9,0,
ST005704,S0183,Escola 183,CE,Quixadá,2024,9º Ano EF,12,M,Baixa,Fundamental Incompleto,2472,0,0.661,27.0,0,3,Urbano,0.053,53.9,0,
ST005705,S0194,Escola 194,RS,Porto Alegre,2024,3º Ano EM,18,M,Baixa,Fundamental Completo,2729,0,0.664,74.1,1,4,Urbano,0.032,51.3,0,
ST005706,S0059,Escola 59,CE,Sobral,2021,2º Ano EM,15,M,Média,Superior,2270,0,0.951,88.4,0,6,Rural,0.075,75.0,0,
ST005707,S0091,Escola 91,BA,Vitória da Conquista,2023,3º Ano EF,9,M,Baixa,Fundamental Completo,1337,0,0.735,36.9,0,3,Urbano,0.069,71.5,1,2023-04-02
ST005708,S0040,Escola 40,CE,Juazeiro do Norte,2020,8º Ano EF,11,F,Baixa,Fundamental Completo,2444,1,0.768,30.5,0,4,Urbano,0.073,73.0,1,2020-03-21
ST005709,S0126,Escola 126,PR,Foz do Iguaçu,2019,1º Ano EM,16,F,Baixa,Médio,13053,1,0.574,28.5,0,3,Urbano,0.034,100.0,1,2019-11-01
ST005710,S0067,Escola 67,BA,Salvador,2022,2º Ano EF,6,M,Média,Médio,3461,0,0.869,59.4,0,4,Rural,0.049,68.9,0,
ST005711,S0026,Escola 26,RJ,Niterói,2022,5º Ano EF,7,F,Baixa,Fundamental Incompleto,1739,0,0.699,73.2,1,7,Urbano,0.075,71.7,1,2022-07-30
ST005712,S0064,Escola 64,MG,Belo Horizonte,2024,9º Ano EF,13,M,Alta,Fundamental Completo,5830,0,0.949,73.3,0,4,Urbano,0.026,52.1,0,
ST005713,S0163,Escola 163,AM,Parintins,2024,1º Ano EM,16,F,Média,Fundamental Incompleto,7949,1,0.97,67.0,0,4,Rural,0.057,87.4,0,
ST005714,S0141,Escola 141,SP,Campinas,2021,3º Ano EM,15,F,Média,Médio,5965,0,0.941,52.4,1,4,Urbano,0.053,73.4,0,
ST005715,S0169,Escola 169,RS,Caxias do Sul,2023,6º Ano EF,11,M,Alta,Fundamental Completo,12916,0,0.723,77.3,0,3,Urbano,0.041,66.3,0,
ST005716,S0196,Escola 196,AM,Itacoatiara,2019,8º Ano EF,13,M,Baixa,Fundamental Completo,2124,0,0.804,77.1,0,6,Urbano,0.054,75.8,0,
ST005717,S0064,Escola 64,MG,Belo Horizonte,2023,1º Ano EF,6,M,Baixa,Fundamental Incompleto,2803,0,0.655,56.5,0,7,Urbano,0.026,52.1,0,
ST005718,S0159,Escola 159,RS,Porto Alegre,2021,8º Ano EF,17,F,Média,Médio,3538,1,0.942,82.9,0,3,Urbano,0.033,52.1,0,
ST005719,S0002,Escola 2,MG,Belo Horizonte,2021,7º Ano EF,12,M,Média,Médio,10240,0,0.943,69.9,0,4,Rural,0.082,67.9,0,
ST005720,S0010,Escola 10,PR,Curitiba,2021,4º Ano EF,12,M,Baixa,Médio,2649,0,0.696,44.9,0,4,Urbano,0.046,78.1,0,
ST005721,S0103,Escola 103,PE,Caruaru,2018,5º Ano EF,9,F,Média,Fundamental Completo,1881,0,1.0,86.7,0,4,Rural,0.029,64.9,0,
ST005722,S0157,Escola 157,PE,Olinda,2020,7º Ano EF,11,M,Média,Fundamental Completo,8950,0,0.992,83.8,0,3,Urbano,0.045,98.0,0,
ST005723,S0147,Escola 147,AM,Manacapuru,2019,3º Ano EF,9,F,Média,Médio,2402,0,0.883,95.3,0,5,Urbano,0.074,51.4,0,
ST005724,S0092,Escola 92,CE,Fortaleza,2018,2º Ano EF,8,F,Média,Superior,10658,1,0.838,39.2,0,3,Urbano,0.036,84.5,0,
ST005725,S0139,Escola 139,SP,Santos,2023,1º Ano EF,7,M,Baixa,Pós-graduação,5222,0,0.702,49.8,0,5,Urbano,0.025,82.2,1,2023-07-23
ST005726,S0172,Escola 172,PA,Belém,2023,2º Ano EF,8,M,Média,Fundamental Incompleto,8267,0,0.848,69.6,0,3,Rural,0.06,57.8,0,
ST005727,S0139,Escola 139,SP,Santos,2023,5º Ano EF,11,M,Baixa,Médio,1441,0,0.71,38.2,0,5,Rural,0.025,82.2,1,2023-03-26
ST005728,S0197,Escola 197,RJ,Petrópolis,2019,7º Ano EF,13,M,Média,Médio,7931,0,0.771,49.2,0,4,Rural,0.043,56.7,0,
ST005729,S0050,Escola 50,PE,Petrolina,2021,1º Ano EM,17,F,Média,Médio,7365,0,0.911,86.1,0,5,Urbano,0.08,43.6,0,
ST005730,S0012,Escola 12,PE,Olinda,2022,7º Ano EF,13,M,Baixa,Médio,1258,0,0.694,39.9,0,4,Urbano,0.023,63.0,1,2022-10-02
ST005731,S0050,Escola 50,PE,Petrolina,2024,3º Ano EF,8,M,Média,Sem escolaridade,2386,0,0.874,36.8,0,4,Rural,0.08,43.6,1,2024-09-24
ST005732,S0006,Escola 6,SP,Campinas,2021,1º Ano EF,6,F,Média,Fundamental Completo,9378,0,0.834,58.3,0,5,Urbano,0.044,66.5,0,
ST005733,S0096,Escola 96,RS,Pelotas,2024,7º Ano EF,15,M,Alta,Fundamental Completo,1937,0,0.888,79.6,0,4,Urbano,0.048,48.0,0,
ST005734,S0019,Escola 19,SP,Campinas,2023,6º Ano EF,11,M,Baixa,Médio,1630,1,0.748,42.6,0,4,Rural,0.076,56.4,0,
ST005735,S0099,Escola 99,SP,São Paulo,2019,7º Ano EF,9,M,Média,Médio,1199,0,0.829,75.8,0,4,Urbano,0.044,70.1,0,
ST005736,S0151,Escola 151,PA,Belém,2019,1º Ano EF,6,M,Baixa,Fundamental Completo,1906,0,0.668,68.5,0,5,Urbano,0.045,73.8,1,2019-08-29
ST005737,S0011,Escola 11,PR,Maringá,2021,2º Ano EM,19,M,Baixa,Superior,3343,1,0.802,60.6,0,4,Urbano,0.063,63.0,1,2021-11-03
ST005738,S0054,Escola 54,RJ,Petrópolis,2022,9º Ano EF,10,M,Média,Fundamental Completo,3941,0,0.942,67.9,0,5,Urbano,0.08,79.2,0,
ST005739,S0074,Escola 74,PE,Caruaru,2022,6º Ano EF,7,F,Média,Médio,10472,1,0.866,38.8,0,5,Rural,0.078,93.5,1,2022-08-21
ST005740,S0110,Escola 110,MG,Belo Horizonte,2021,6º Ano EF,12,M,Média,Médio,6855,0,0.884,96.6,0,4,Urbano,0.066,68.9,0,
ST005741,S0138,Escola 138,RS,Porto Alegre,2018,1º Ano EF,6,M,Baixa,Fundamental Incompleto,1517,0,0.669,57.7,0,3,Urbano,0.072,65.2,1,2018-10-19
ST005742,S0184,Escola 184,SP,Campinas,2022,7º Ano EF,13,F,Baixa,Médio,2034,0,0.715,71.3,0,4,Rural,0.04,77.2,1,2022-10-12
ST005743,S0178,Escola 178,CE,Juazeiro do Norte,2021,7º Ano EF,11,M,Baixa,Superior,1113,0,0.778,84.6,0,3,Urbano,0.047,91.8,0,
ST005744,S0022,Escola 22,PA,Santarém,2019,3º Ano EF,9,F,Média,Fundamental Completo,7480,0,0.855,69.7,0,4,Urbano,0.037,66.6,0,
ST005745,S0041,Escola 41,BA,Vitória da Conquista,2021,2º Ano EF,6,F,Média,Fundamental Completo,7860,0,0.819,95.3,0,3,Urbano,0.067,81.1,0,
ST005746,S0193,Escola 193,AM,Manaus,2024,4º Ano EF,6,M,Baixa,Superior,380,0,0.769,79.7,0,6,Urbano,0.067,73.2,1,2024-09-12
ST005747,S0119,Escola 119,PR,Maringá,2024,5º Ano EF,9,M,Baixa,Fundamental Completo,1736,1,0.554,40.3,0,4,Urbano,0.082,87.1,1,2024-07-15
ST005748,S0003,Escola 3,RJ,Petrópolis,2021,9º Ano EF,15,F,Alta,Fundamental Incompleto,4653,0,0.889,82.8,0,3,Urbano,0.027,79.7,0,
ST005749,S0175,Escola 175,RJ,Petrópolis,2019,5º Ano EF,10,F,Baixa,Fundamental Incompleto,3553,0,0.679,59.8,0,2,Urbano,0.06,74.2,0,
ST005750,S0164,Escola 164,CE,Sobral,2019,8º Ano EF,16,M,Baixa,Fundamental Completo,1987,0,0.727,78.7,0,5,Urbano,0.052,57.7,1,2019-11-23
ST005751,S0144,Escola 144,RJ,Niterói,2019,4º Ano EF,8,F,Média,Superior,4455,0,0.811,53.7,0,4,Urbano,0.028,72.8,0,
ST005752,S0041,Escola 41,BA,Vitória da Conquista,2024,9º Ano EF,14,M,Média,Superior,4894,1,0.917,66.8,0,4,Rural,0.067,81.1,1,2024-02-09
ST005753,S0018,Escola 18,PR,Londrina,2019,2º Ano EF,6,F,Média,Médio,3866,0,1.0,65.5,0,4,Urbano,0.079,74.7,1,2019-04-08
ST005754,S0083,Escola 83,CE,Fortaleza,2019,6º Ano EF,11,F,Baixa,Fundamental Incompleto,1237,0,0.712,34.6,0,4,Urbano,0.086,92.2,1,2019-03-02
ST005755,S0087,Escola 87,RJ,Campos,2024,1º Ano EM,15,F,Alta,Fundamental Completo,25992,0,0.828,91.0,0,4,Urbano,0.082,83.7,0,
ST005756,S0019,Escola 19,SP,Campinas,2018,3º Ano EF,9,M,Média,Médio,8330,0,1.0,87.3,0,4,Urbano,0.076,56.4,1,2018-09-08
ST005757,S0006,Escola 6,SP,Campinas,2024,5º Ano EF,10,F,Baixa,Pós-graduação,3043,0,0.774,60.5,0,2,Urbano,0.044,66.5,1,2024-10-06
ST005758,S0156,Escola 156,PA,Castanhal,2021,6º Ano EF,11,M,Baixa,Fundamental Incompleto,2249,0,0.635,80.6,0,4,Urbano,0.055,59.3,1,2021-07-20
ST005759,S0182,Escola 182,BA,Feira de Santana,2021,3º Ano EM,17,F,Média,Fundamental Completo,6384,0,0.831,55.9,1,4,Rural,0.031,57.1,0,
ST005760,S0073,Escola 73,MG,Juiz de Fora,2024,2º Ano EF,7,M,Baixa,Pós-graduação,3560,0,0.633,67.6,0,5,Urbano,0.082,69.5,0,
ST005761,S0179,Escola 179,PA,Marabá,2024,2º Ano EM,16,M,Média,Fundamental Incompleto,13306,1,1.0,66.9,0,4,Urbano,0.089,66.0,0,
ST005762,S0127,Escola 127,CE,Quixadá,2019,3º Ano EM,18,M,Média,Pós-graduação,6377,1,1.0,62.1,0,3,Urbano,0.061,55.1,0,
ST005763,S0148,Escola 148,AM,Manaus,2023,2º Ano EM,15,F,Baixa,Superior,887,0,0.771,61.2,0,4,Urbano,0.06,50.2,1,2023-07-07
ST005764,S0134,Escola 134,SP,São Paulo,2019,3º Ano EM,15,M,Alta,Fundamental Completo,5238,0,0.836,63.7,0,3,Urbano,0.029,77.1,0,
ST005765,S0140,Escola 140,SP,São Paulo,2019,8º Ano EF,13,F,Baixa,Médio,3663,0,0.758,52.1,0,5,Urbano,0.034,51.5,0,
ST005766,S0033,Escola 33,RS,Caxias do Sul,2020,1º Ano EF,6,M,Média,Fundamental Completo,2354,0,0.968,82.4,0,5,Urbano,0.073,69.8,0,
ST005767,S0060,Escola 60,RS,Santa Maria,2024,1º Ano EF,6,M,Alta,Fundamental Completo,6386,0,0.993,66.9,0,5,Urbano,0.071,84.6,0,
ST005768,S0136,Escola 136,BA,Ilhéus,2018,1º Ano EM,13,F,Média,Superior,3249,0,0.894,62.0,0,3,Urbano,0.073,93.2,1,2018-10-12
ST005769,S0027,Escola 27,CE,Fortaleza,2024,1º Ano EF,8,F,Baixa,Pós-graduação,5988,0,0.846,74.4,0,3,Urbano,0.062,52.7,0,
ST005770,S0012,Escola 12,PE,Olinda,2022,9º Ano EF,13,M,Média,Superior,5505,0,0.867,72.4,0,5,Rural,0.023,63.0,1,2022-02-11
ST005771,S0015,Escola 15,PE,Olinda,2023,9º Ano EF,13,F,Alta,Fundamental Completo,29556,0,0.89,100.0,0,4,Urbano,0.035,44.1,0,
ST005772,S0078,Escola 78,PE,Olinda,2019,3º Ano EF,6,M,Média,Médio,2969,0,1.0,70.1,0,4,Urbano,0.08,65.5,0,
ST005773,S0197,Escola 197,RJ,Petrópolis,2020,5º Ano EF,9,F,Média,Médio,10299,0,0.803,49.2,0,3,Rural,0.043,56.7,0,
ST005774,S0034,Escola 34,PR,Curitiba,2023,7º Ano EF,13,F,Baixa,Fundamental Completo,5465,1,0.696,71.3,0,3,Urbano,0.054,54.1,1,2023-03-02
ST005775,S0157,Escola 157,PE,Olinda,2020,3º Ano EF,9,M,Média,Pós-graduação,1596,0,0.917,65.0,0,5,Urbano,0.045,98.0,0,
ST005776,S0006,Escola 6,SP,Campinas,2023,3º Ano EM,17,M,Baixa,Superior,4275,0,0.753,50.6,0,3,Urbano,0.044,66.5,0,
ST005777,S0151,Escola 151,PA,Belém,2019,9º Ano EF,11,M,Alta,Fundamental Completo,3284,0,0.94,73.7,1,6,Urbano,0.045,73.8,0,
ST005778,S0090,Escola 90,PE,Petrolina,2019,4º Ano EF,10,F,Baixa,Fundamental Completo,2414,0,0.805,79.5,0,4,Urbano,0.08,77.7,1,2019-09-11
ST005779,S0082,Escola 82,RS,Caxias do Sul,2022,6º Ano EF,10,F,Média,Superior,4689,1,0.877,63.3,0,5,Urbano,0.059,75.4,0,
ST005780,S0160,Escola 160,BA,Ilhéus,2022,2º Ano EF,6,M,Média,Médio,1627,0,0.965,90.5,0,4,Urbano,0.073,79.8,0,
ST005781,S0193,Escola 193,AM,Manaus,2022,6º Ano EF,7,O,Alta,Superior,8251,0,0.939,55.4,0,6,Urbano,0.067,73.2,0,
ST005782,S0033,Escola 33,RS,Caxias do Sul,2022,9º Ano EF,14,F,Baixa,Médio,1391,0,0.799,62.0,0,4,Urbano,0.073,69.8,0,
ST005783,S0102,Escola 102,SP,Campinas,2018,2º Ano EF,7,F,Baixa,Superior,3652,0,0.729,50.3,0,4,Urbano,0.025,63.7,1,2018-12-02
ST005784,S0161,Escola 161,PA,Castanhal,2022,2º Ano EF,8,F,Baixa,Superior,4022,1,0.734,48.7,0,3,Urbano,0.021,55.4,0,
ST005785,S0156,Escola 156,PA,Castanhal,2018,2º Ano EF,6,M,Média,Médio,2366,0,0.945,62.8,0,2,Urbano,0.055,59.3,0,
ST005786,S0048,Escola 48,AM,Itacoatiara,2021,9º Ano EF,13,M,Baixa,Superior,2493,0,0.634,63.1,0,3,Urbano,0.053,85.9,1,2021-08-11
ST005787,S0164,Escola 164,CE,Sobral,2018,2º Ano EF,6,M,Média,Médio,2932,0,0.882,88.7,0,3,Urbano,0.052,57.7,0,
ST005788,S0104,Escola 104,RS,Pelotas,2022,3º Ano EF,10,F,Média,Médio,1886,1,0.891,69.2,0,3,Urbano,0.043,58.0,0,
ST005789,S0178,Escola 178,CE,Juazeiro do Norte,2019,2º Ano EM,17,M,Média,Fundamental Incompleto,2416,1,1.0,75.8,0,5,Urbano,0.047,91.8,1,2019-09-20
ST005790,S0094,Escola 94,BA,Feira de Santana,2022,3º Ano EF,7,M,Baixa,Superior,2380,0,0.71,52.8,0,4,Urbano,0.034,65.1,0,
ST005791,S0196,Escola 196,AM,Itacoatiara,2024,2º Ano EM,15,M,Baixa,Fundamental Completo,806,0,0.633,64.6,1,6,Urbano,0.054,75.8,0,
ST005792,S0199,Escola 199,RS,Santa Maria,2018,3º Ano EM,17,M,Média,Superior,6255,0,0.911,53.6,0,3,Urbano,0.059,70.9,0,
ST005793,S0178,Escola 178,CE,Juazeiro do Norte,2021,3º Ano EM,16,M,Baixa,Fundamental Incompleto,2626,0,0.777,58.1,0,6,Urbano,0.047,91.8,0,
ST005794,S0175,Escola 175,RJ,Petrópolis,2020,5º Ano EF,9,F,Baixa,Fundamental Completo,4686,0,0.741,69.6,0,3,Urbano,0.06,74.2,0,
ST005795,S0114,Escola 114,RJ,Petrópolis,2018,1º Ano EM,12,F,Baixa,Superior,5545,0,0.528,90.3,0,5,Rural,0.064,100.0,0,
ST005796,S0072,Escola 72,RJ,Rio de Janeiro,2023,1º Ano EF,7,M,Alta,Fundamental Completo,6617,1,0.843,75.8,0,4,Urbano,0.055,93.1,0,
ST005797,S0178,Escola 178,CE,Juazeiro do Norte,2019,2º Ano EM,15,F,Baixa,Médio,2783,0,0.72,56.0,0,6,Rural,0.047,91.8,1,2019-05-31
ST005798,S0193,Escola 193,AM,Manaus,2022,5º Ano EF,8,F,Baixa,Médio,1572,0,0.694,77.9,0,5,Urbano,0.067,73.2,0,
ST005799,S0065,Escola 65,MG,Belo Horizonte,2023,6º Ano EF,10,F,Média,Fundamental Completo,4233,0,0.75,62.1,0,3,Urbano,0.067,82.2,0,
ST005800,S0097,Escola 97,PR,Maringá,2023,1º Ano EF,6,M,Média,Fundamental Incompleto,6593,0,0.861,61.9,0,3,Urbano,0.028,74.4,0,
ST005801,S0152,Escola 152,PA,Santarém,2019,3º Ano EM,20,F,Baixa,Superior,1174,0,0.782,46.5,0,5,Urbano,0.071,75.2,1,2019-08-27
ST005802,S0113,Escola 113,SP,São Paulo,2021,5º Ano EF,13,F,Baixa,Superior,4021,1,0.708,40.7,1,3,Urbano,0.053,70.9,1,2021-06-22
ST005803,S0076,Escola 76,RJ,Niterói,2019,3º Ano EM,16,M,Baixa,Médio,8368,0,0.739,66.5,0,6,Rural,0.082,82.3,1,2019-06-19
ST005804,S0048,Escola 48,AM,Itacoatiara,2024,4º Ano EF,10,M,Baixa,Fundamental Completo,1954,0,0.701,39.7,0,3,Urbano,0.053,85.9,0,
ST005805,S0134,Escola 134,SP,São Paulo,2021,9º Ano EF,14,F,Média,Pós-graduação,3011,0,0.929,71.8,0,3,Urbano,0.029,77.1,0,
ST005806,S0086,Escola 86,SP,Santos,2024,4º Ano EF,10,M,Baixa,Pós-graduação,1306,0,0.722,64.2,0,5,Urbano,0.037,62.5,1,2024-02-04
ST005807,S0050,Escola 50,PE,Petrolina,2019,9º Ano EF,17,M,Alta,Fundamental Completo,12190,0,0.967,64.5,0,4,Urbano,0.08,43.6,0,
ST005808,S0176,Escola 176,SP,Campinas,2023,8º Ano EF,10,F,Baixa,Fundamental Completo,3784,0,0.746,42.2,0,4,Urbano,0.059,82.4,1,2023-02-24
ST005809,S0009,Escola 9,AM,Parintins,2023,5º Ano EF,7,M,Baixa,Médio,1209,0,0.71,25.4,1,7,Urbano,0.071,63.0,0,
ST005810,S0174,Escola 174,SP,Santos,2024,9º Ano EF,15,M,Baixa,Fundamental Completo,2859,1,0.904,58.9,0,4,Urbano,0.053,75.1,1,2024-02-28
ST005811,S0033,Escola 33,RS,Caxias do Sul,2018,6º Ano EF,9,F,Baixa,Médio,5907,0,0.68,80.8,0,4,Urbano,0.073,69.8,1,2018-08-28
ST005812,S0087,Escola 87,RJ,Campos,2022,7º Ano EF,12,F,Alta,Médio,6142,0,0.859,64.5,0,5,Urbano,0.082,83.7,0,
ST005813,S0178,Escola 178,CE,Juazeiro do Norte,2018,4º Ano EF,7,F,Alta,Fundamental Completo,9837,0,0.889,67.7,0,5,Urbano,0.047,91.8,0,
ST005814,S0128,Escola 128,SP,Ribeirão Preto,2021,4º Ano EF,7,F,Baixa,Fundamental Completo,3861,1,0.64,51.0,0,3,Urbano,0.086,61.5,1,2021-10-27
ST005815,S0169,Escola 169,RS,Caxias do Sul,2021,2º Ano EF,8,M,Baixa,Fundamental Completo,2253,0,0.619,26.0,0,4,Urbano,0.041,66.3,1,2021-03-14
ST005816,S0025,Escola 25,MG,Ouro Preto,2020,5º Ano EF,7,F,Baixa,Fundamental Incompleto,3123,0,0.673,51.5,0,2,Urbano,0.023,61.8,0,
ST005817,S0067,Escola 67,BA,Salvador,2023,1º Ano EM,15,M,Alta,Pós-graduação,6457,0,1.0,92.3,0,6,Urbano,0.049,68.9,0,
ST005818,S0070,Escola 70,RS,Santa Maria,2021,7º Ano EF,12,M,Alta,Superior,17865,0,0.918,90.6,0,5,Urbano,0.073,60.3,0,
ST005819,S0153,Escola 153,RS,Santa Maria,2018,8º Ano EF,10,M,Baixa,Fundamental Incompleto,666,0,0.837,65.2,0,4,Urbano,0.078,59.8,0,
ST005820,S0145,Escola 145,SP,Santos,2019,4º Ano EF,6,M,Média,Fundamental Completo,18086,0,0.948,66.5,0,4,Urbano,0.084,73.9,0,
ST005821,S0055,Escola 55,RJ,Rio de Janeiro,2024,1º Ano EF,6,F,Alta,Médio,3941,0,0.835,95.2,0,4,Rural,0.058,85.5,0,
ST005822,S0094,Escola 94,BA,Feira de Santana,2023,7º Ano EF,11,M,Baixa,Superior,1419,0,0.686,50.0,0,6,Urbano,0.034,65.1,0,
ST005823,S0080,Escola 80,SP,São Paulo,2021,8º Ano EF,9,F,Média,Médio,1903,0,0.916,77.5,0,4,Urbano,0.078,40.2,0,
ST005824,S0043,Escola 43,BA,Feira de Santana,2024,1º Ano EM,13,M,Baixa,Médio,843,1,0.739,14.6,1,5,Urbano,0.021,68.3,1,2024-04-22
ST005825,S0157,Escola 157,PE,Olinda,2018,9º Ano EF,15,F,Baixa,Superior,1486,0,0.703,58.0,0,4,Urbano,0.045,98.0,0,
ST005826,S0068,Escola 68,AM,Parintins,2024,5º Ano EF,8,F,Baixa,Sem escolaridade,3504,0,0.708,66.2,0,3,Urbano,0.034,85.1,0,
ST005827,S0017,Escola 17,BA,Feira de Santana,2022,2º Ano EF,8,F,Baixa,Fundamental Completo,2648,0,0.723,46.9,0,7,Urbano,0.039,54.8,1,2022-12-06
ST005828,S0128,Escola 128,SP,Ribeirão Preto,2023,2º Ano EF,8,F,Média,Médio,4765,0,0.913,41.8,0,5,Urbano,0.086,61.5,1,2023-09-25
ST005829,S0069,Escola 69,PE,Olinda,2024,1º Ano EF,6,M,Baixa,Médio,2979,0,0.765,51.6,0,4,Urbano,0.029,75.4,0,
ST005830,S0179,Escola 179,PA,Marabá,2022,9º Ano EF,15,F,Média,Fundamental Incompleto,7497,0,1.0,65.4,0,3,Urbano,0.089,66.0,0,
ST005831,S0034,Escola 34,PR,Curitiba,2019,8º Ano EF,12,M,Baixa,Fundamental Incompleto,1331,0,0.695,41.5,0,5,Rural,0.054,54.1,1,2019-10-15
ST005832,S0145,Escola 145,SP,Santos,2023,4º Ano EF,6,F,Baixa,Fundamental Incompleto,4560,0,0.728,86.2,0,5,Urbano,0.084,73.9,0,
ST005833,S0023,Escola 23,PR,Maringá,2022,1º Ano EM,15,O,Baixa,Fundamental Completo,1550,1,0.695,50.0,0,4,Urbano,0.05,71.0,1,2022-04-03
ST005834,S0039,Escola 39,PR,Londrina,2022,2º Ano EM,14,M,Média,Médio,3571,0,0.921,43.9,1,4,Urbano,0.081,50.1,0,
ST005835,S0199,Escola 199,RS,Santa Maria,2024,4º Ano EF,7,M,Baixa,Médio,1645,0,0.685,53.7,0,4,Urbano,0.059,70.9,0,
ST005836,S0174,Escola 174,SP,Santos,2024,3º Ano EF,7,F,Baixa,Médio,3459,0,0.745,54.6,1,4,Urbano,0.053,75.1,1,2024-08-17
ST005837,S0070,Escola 70,RS,Santa Maria,2019,3º Ano EM,18,F,Baixa,Superior,2468,0,0.709,58.0,0,5,Urbano,0.073,60.3,1,2019-10-07
